,alias,multipleImage,weekday,numberLikesCategory,amount_relevant_tags,moving_avg,numberPosts,numberFollowers,numberFollowing,website_available
10951,flettemamma,False,Sunday,4,0,2826.8,958,143455,150,1
10952,flettemamma,False,Monday,4,0,2867.4,958,143455,150,1
10954,flettemamma,False,Tuesday,3,0,2868.0,958,143455,150,1
10957,flettemamma,False,Sunday,3,0,2931.0,958,143455,150,1
10958,flettemamma,False,Saturday,3,0,3098.6,958,143455,150,1
10961,flettemamma,False,Sunday,3,0,2870.8,958,143455,150,1
10962,flettemamma,False,Sunday,3,0,2885.4,958,143455,150,1
10963,flettemamma,False,Thursday,3,0,2875.6,958,143455,150,1
10964,flettemamma,False,Saturday,2,0,2830.2,958,143455,150,1
10965,salehalbraik,False,Saturday,4,0,2983.2,2960,166182,190,1
10967,salehalbraik,False,Monday,4,0,3074.0,2960,166182,190,1
10968,salehalbraik,False,Thursday,4,0,2913.6,2960,166182,190,1
10971,salehalbraik,False,Wednesday,3,0,2870.4,2960,166182,190,1
10973,salehalbraik,False,Wednesday,3,0,3149.2,2960,166182,190,1
10974,salehalbraik,False,Monday,3,0,2875.8,2960,166182,190,1
10975,salehalbraik,False,Tuesday,3,0,3175.2,2960,166182,190,1
10976,salehalbraik,False,Monday,3,0,2875.8,2960,166182,190,1
10977,salehalbraik,False,Saturday,3,0,2888.0,2960,166182,190,1
10978,salehalbraik,False,Wednesday,3,0,3149.2,2960,166182,190,1
10979,salehalbraik,False,Friday,3,0,2977.0,2960,166182,190,1
10980,salehalbraik,False,Thursday,3,0,3033.6,2960,166182,190,1
10982,justhanni,False,Tuesday,4,0,1419.4,2139,206919,638,1
10983,justhanni,False,Thursday,4,0,1848.4,2139,206919,638,1
10984,justhanni,False,Friday,3,0,2151.2,2139,206919,638,1
10985,justhanni,False,Tuesday,2,0,1109.4,2139,206919,638,1
10986,justhanni,False,Monday,2,0,1104.8,2139,206919,638,1
10989,justhanni,False,Sunday,2,0,1059.8,2139,206919,638,1
10991,justhanni,False,Monday,1,0,1382.2,2139,206919,638,1
10993,justhanni,False,Wednesday,1,0,1280.0,2139,206919,638,1
10995,justhanni,False,Wednesday,1,0,1200.0,2139,206919,638,1
10996,justhanni,False,Saturday,1,0,2428.2,2139,206919,638,1
10997,justhanni,False,Monday,1,1,1337.0,2139,206919,638,1
10998,justhanni,False,Wednesday,1,0,1200.0,2139,206919,638,1
10999,shorteline,False,Sunday,4,0,2482.8,160,276127,464,1
11000,shorteline,False,Thursday,4,1,2675.4,160,276127,464,1
11001,shorteline,False,Sunday,4,0,2958.2,160,276127,464,1
11002,shorteline,False,Saturday,4,0,2808.8,160,276127,464,1
11003,shorteline,False,Thursday,4,17,3235.2,160,276127,464,1
11005,shorteline,False,Thursday,3,1,2667.6,160,276127,464,1
11006,shorteline,False,Wednesday,3,0,2966.2,160,276127,464,1
11008,shorteline,False,Thursday,3,0,2658.8,160,276127,464,1
11009,shorteline,False,Sunday,3,0,2621.8,160,276127,464,1
11012,shorteline,False,Sunday,3,0,2681.2,160,276127,464,1
11014,shorteline,False,Sunday,2,16,3158.6,160,276127,464,1
11015,shorteline,False,Saturday,2,13,2687.0,160,276127,464,1
11016,rebelrecipes,False,Saturday,4,3,2483.0,688,196251,496,1
11018,rebelrecipes,False,Monday,4,10,2498.4,688,196251,496,1
11019,rebelrecipes,False,Saturday,4,3,2440.6,688,196251,496,1
11020,rebelrecipes,False,Friday,3,1,2264.6,688,196251,496,1
11022,rebelrecipes,False,Thursday,3,9,2669.6,688,196251,496,1
11023,rebelrecipes,False,Thursday,3,4,2669.6,688,196251,496,1
11024,rebelrecipes,False,Saturday,3,3,2483.0,688,196251,496,1
11025,rebelrecipes,False,Wednesday,2,9,2492.4,688,196251,496,1
11026,rebelrecipes,False,Sunday,2,8,2619.6,688,196251,496,1
11029,rebelrecipes,False,Friday,2,9,2461.6,688,196251,496,1
11030,rebelrecipes,False,Sunday,2,6,2546.0,688,196251,496,1
11031,rebelrecipes,False,Sunday,1,4,2619.6,688,196251,496,1
11034,lavicvic,False,Monday,3,0,1864.2,2681,608228,566,1
11035,lavicvic,False,Wednesday,3,0,2182.2,2681,608228,566,1
11036,lavicvic,False,Friday,3,0,2146.2,2681,608228,566,1
11037,lavicvic,False,Thursday,3,0,2202.6,2681,608228,566,1
11040,lavicvic,False,Thursday,3,0,2113.0,2681,608228,566,1
11041,lavicvic,False,Saturday,2,0,1967.0,2681,608228,566,1
11042,lavicvic,False,Tuesday,2,0,2233.4,2681,608228,566,1
11043,lavicvic,False,Sunday,2,0,2388.6,2681,608228,566,1
11044,lavicvic,False,Saturday,2,0,2309.2,2681,608228,566,1
11046,lavicvic,False,Sunday,1,0,2118.6,2681,608228,566,1
11047,lavicvic,False,Thursday,1,0,2113.0,2681,608228,566,1
11048,lavicvic,False,Sunday,1,0,2388.6,2681,608228,566,1
11050,hammond_robin,False,Saturday,4,0,1469.8,99,128568,797,1
11051,hammond_robin,False,Friday,4,0,2493.4,99,128568,797,1
11052,hammond_robin,False,Friday,3,0,2336.8,99,128568,797,1
11053,hammond_robin,False,Wednesday,3,0,2097.0,99,128568,797,1
11054,hammond_robin,False,Thursday,3,0,2235.4,99,128568,797,1
11055,hammond_robin,False,Tuesday,3,0,2596.2,99,128568,797,1
11056,hammond_robin,False,Sunday,3,0,1956.0,99,128568,797,1
11057,hammond_robin,False,Thursday,2,0,1508.2,99,128568,797,1
11058,hammond_robin,False,Sunday,2,0,2896.0,99,128568,797,1
11062,hammond_robin,False,Wednesday,2,0,2608.8,99,128568,797,1
11063,hammond_robin,False,Friday,1,0,1661.0,99,128568,797,1
11065,hammond_robin,False,Friday,1,0,1661.0,99,128568,797,1
11068,faby_mamaedegemeos,False,Friday,3,0,1942.0,4350,137230,608,1
11069,faby_mamaedegemeos,False,Tuesday,3,0,1737.6,4350,137230,608,1
11071,faby_mamaedegemeos,False,Thursday,3,1,1776.8,4350,137230,608,1
11072,faby_mamaedegemeos,False,Sunday,2,0,2015.2,4350,137230,608,1
11073,faby_mamaedegemeos,False,Tuesday,2,0,1737.6,4350,137230,608,1
11075,faby_mamaedegemeos,False,Saturday,2,0,1993.6,4350,137230,608,1
11076,faby_mamaedegemeos,False,Friday,2,0,1942.0,4350,137230,608,1
11077,faby_mamaedegemeos,False,Monday,2,0,1639.2,4350,137230,608,1
11078,faby_mamaedegemeos,False,Sunday,2,0,1891.0,4350,137230,608,1
11079,faby_mamaedegemeos,False,Saturday,1,0,1958.0,4350,137230,608,1
11080,faby_mamaedegemeos,False,Sunday,1,0,2015.2,4350,137230,608,1
11082,faby_mamaedegemeos,False,Friday,1,0,1942.0,4350,137230,608,1
11086,claireonline,False,Wednesday,3,0,2218.4,1308,308139,493,1
11088,claireonline,False,Thursday,3,0,2177.0,1308,308139,493,1
11090,claireonline,False,Tuesday,2,0,2221.6,1308,308139,493,1
11091,claireonline,False,Sunday,2,0,1992.8,1308,308139,493,1
11092,claireonline,False,Saturday,2,0,2106.6,1308,308139,493,1
11093,claireonline,False,Wednesday,2,0,2218.4,1308,308139,493,1
11094,claireonline,False,Friday,2,0,2203.8,1308,308139,493,1
11095,claireonline,False,Sunday,2,0,2639.8,1308,308139,493,1
11096,claireonline,False,Monday,2,0,2534.2,1308,308139,493,1
11097,claireonline,False,Sunday,2,0,1992.8,1308,308139,493,1
11099,claireonline,False,Friday,2,0,2203.8,1308,308139,493,1
11100,claireonline,False,Thursday,2,0,2177.0,1308,308139,493,1
11101,xostylistxo,False,Tuesday,4,0,1228.8,3647,175005,2016,1
11102,xostylistxo,False,Wednesday,3,0,2055.2,3647,175005,2016,1
11103,xostylistxo,False,Tuesday,3,0,1228.8,3647,175005,2016,1
11104,xostylistxo,False,Friday,2,0,2327.0,3647,175005,2016,1
11105,xostylistxo,False,Thursday,2,0,2365.6,3647,175005,2016,1
11106,xostylistxo,False,Saturday,2,0,1119.2,3647,175005,2016,1
11108,xostylistxo,False,Sunday,2,0,1248.8,3647,175005,2016,1
11109,xostylistxo,False,Saturday,1,0,1119.2,3647,175005,2016,1
11110,xostylistxo,False,Thursday,1,0,2365.6,3647,175005,2016,1
11111,xostylistxo,False,Sunday,1,0,2243.2,3647,175005,2016,1
11115,xostylistxo,False,Friday,1,0,1160.6,3647,175005,2016,1
11116,xostylistxo,False,Thursday,1,0,1084.2,3647,175005,2016,1
11118,brigadeirochoc,False,Wednesday,4,0,2375.2,1765,143686,201,1
11120,brigadeirochoc,False,Monday,3,0,2581.6,1765,143686,201,1
11121,brigadeirochoc,False,Tuesday,3,0,2678.2,1765,143686,201,1
11123,brigadeirochoc,False,Sunday,3,0,2536.0,1765,143686,201,1
11124,brigadeirochoc,False,Monday,3,0,2324.8,1765,143686,201,1
11125,brigadeirochoc,False,Sunday,3,0,2386.2,1765,143686,201,1
11126,brigadeirochoc,False,Saturday,3,0,2491.2,1765,143686,201,1
11127,brigadeirochoc,False,Thursday,3,0,2599.6,1765,143686,201,1
11129,brigadeirochoc,False,Thursday,2,0,2525.6,1765,143686,201,1
11132,brigadeirochoc,False,Wednesday,2,0,2569.2,1765,143686,201,1
11133,brigadeirochoc,False,Friday,2,0,2641.6,1765,143686,201,1
11134,brigadeirochoc,False,Saturday,2,0,2549.0,1765,143686,201,1
11135,colbybrownphotography,False,Monday,4,0,2728.8,1223,199470,1004,1
11137,colbybrownphotography,False,Saturday,4,0,2693.4,1223,199470,1004,1
11138,colbybrownphotography,False,Thursday,3,0,2695.4,1223,199470,1004,1
11139,colbybrownphotography,False,Monday,3,0,2742.6,1223,199470,1004,1
11141,colbybrownphotography,False,Sunday,3,0,2824.4,1223,199470,1004,1
11142,colbybrownphotography,False,Wednesday,3,0,2568.6,1223,199470,1004,1
11144,colbybrownphotography,False,Tuesday,3,0,2810.8,1223,199470,1004,1
11146,colbybrownphotography,False,Saturday,3,0,2801.4,1223,199470,1004,1
11147,colbybrownphotography,False,Sunday,3,0,2684.6,1223,199470,1004,1
11149,colbybrownphotography,False,Thursday,2,0,2560.0,1223,199470,1004,1
11150,colbybrownphotography,False,Friday,2,0,2902.4,1223,199470,1004,1
11151,colbybrownphotography,False,Thursday,2,0,2704.8,1223,199470,1004,1
11152,emily_katz,False,Monday,4,0,1573.8,3372,139945,828,1
11154,emily_katz,False,Saturday,3,0,1755.8,3372,139945,828,1
11155,emily_katz,False,Thursday,3,0,1415.8,3372,139945,828,1
11156,emily_katz,False,Thursday,3,0,1415.8,3372,139945,828,1
11157,emily_katz,False,Friday,2,0,1624.2,3372,139945,828,1
11158,emily_katz,False,Saturday,2,0,1749.0,3372,139945,828,1
11159,emily_katz,False,Sunday,2,0,1854.4,3372,139945,828,1
11162,emily_katz,False,Sunday,1,0,1602.8,3372,139945,828,1
11164,emily_katz,False,Tuesday,1,0,1935.4,3372,139945,828,1
11165,emily_katz,False,Thursday,1,0,1415.8,3372,139945,828,1
11167,emily_katz,False,Wednesday,1,0,1660.2,3372,139945,828,1
11168,emily_katz,False,Sunday,1,0,1854.4,3372,139945,828,1
11170,theradavist,False,Wednesday,4,0,2455.0,13161,135995,664,1
11172,theradavist,False,Friday,3,0,1580.4,13161,135995,664,1
11174,theradavist,False,Friday,2,0,2170.0,13161,135995,664,1
11175,theradavist,False,Wednesday,2,0,2455.0,13161,135995,664,1
11176,theradavist,False,Thursday,2,0,2204.4,13161,135995,664,1
11177,theradavist,False,Tuesday,2,0,2192.2,13161,135995,664,1
11179,theradavist,False,Wednesday,2,0,2455.0,13161,135995,664,1
11181,theradavist,False,Monday,2,0,2155.4,13161,135995,664,1
11182,theradavist,False,Wednesday,2,0,2455.0,13161,135995,664,1
11183,theradavist,False,Thursday,2,0,2204.4,13161,135995,664,1
11184,theradavist,False,Sunday,2,0,1773.0,13161,135995,664,1
11185,theradavist,False,Thursday,1,0,2204.4,13161,135995,664,1
11186,sheikeandco,False,Tuesday,4,0,1957.0,1681,258714,885,1
11187,sheikeandco,False,Friday,3,0,1670.8,1681,258714,885,1
11189,sheikeandco,False,Friday,3,0,1911.4,1681,258714,885,1
11191,sheikeandco,False,Tuesday,2,0,1670.4,1681,258714,885,1
11193,sheikeandco,False,Thursday,2,0,1823.6,1681,258714,885,1
11194,sheikeandco,False,Monday,2,0,1988.4,1681,258714,885,1
11196,sheikeandco,False,Saturday,2,0,2095.6,1681,258714,885,1
11197,sheikeandco,False,Thursday,2,0,1797.6,1681,258714,885,1
11198,sheikeandco,False,Wednesday,1,0,1900.0,1681,258714,885,1
11199,sheikeandco,False,Wednesday,1,0,2097.6,1681,258714,885,1
11200,sheikeandco,False,Sunday,1,0,1702.2,1681,258714,885,1
11202,sheikeandco,False,Friday,1,0,1670.8,1681,258714,885,1
11203,madwhips_german,False,Friday,4,0,2283.4,2858,380466,31,1
11204,madwhips_german,False,Friday,4,0,2283.4,2858,380466,31,1
11205,madwhips_german,False,Wednesday,3,0,2088.2,2858,380466,31,1
11206,madwhips_german,False,Saturday,3,0,2580.6,2858,380466,31,1
11207,madwhips_german,False,Thursday,3,0,2271.2,2858,380466,31,1
11210,madwhips_german,False,Sunday,3,0,2663.4,2858,380466,31,1
11211,madwhips_german,False,Wednesday,3,0,2088.2,2858,380466,31,1
11212,madwhips_german,False,Saturday,2,0,2580.6,2858,380466,31,1
11214,madwhips_german,False,Friday,2,0,2283.4,2858,380466,31,1
11215,madwhips_german,False,Thursday,2,1,2271.2,2858,380466,31,1
11216,madwhips_german,False,Thursday,2,0,2271.2,2858,380466,31,1
11219,madwhips_german,False,Sunday,1,0,2663.4,2858,380466,31,1
11220,elensham,False,Saturday,4,0,2023.8,1500,128918,324,1
11221,elensham,False,Sunday,3,0,1637.4,1500,128918,324,1
11223,elensham,False,Thursday,3,0,1772.0,1500,128918,324,1
11227,elensham,False,Saturday,2,0,1792.8,1500,128918,324,1
11229,elensham,False,Sunday,2,0,2140.6,1500,128918,324,1
11230,elensham,False,Thursday,2,0,2082.4,1500,128918,324,1
11231,elensham,False,Wednesday,2,0,2102.8,1500,128918,324,1
11232,elensham,False,Friday,2,0,2054.4,1500,128918,324,1
11233,elensham,False,Tuesday,2,0,2201.8,1500,128918,324,1
11234,elensham,False,Monday,2,0,1847.4,1500,128918,324,1
11235,elensham,False,Tuesday,2,0,1820.0,1500,128918,324,1
11236,elensham,False,Friday,1,0,2060.0,1500,128918,324,1
11241,featureshoot,False,Sunday,2,0,2375.0,10220,133696,686,1
11242,featureshoot,False,Sunday,2,0,2375.0,10220,133696,686,1
11243,featureshoot,False,Sunday,2,1,2375.0,10220,133696,686,1
11244,featureshoot,False,Sunday,2,0,2375.0,10220,133696,686,1
11247,featureshoot,False,Sunday,1,1,2375.0,10220,133696,686,1
11249,featureshoot,False,Sunday,1,0,2375.0,10220,133696,686,1
11251,featureshoot,False,Sunday,1,0,2375.0,10220,133696,686,1
11252,featureshoot,False,Sunday,1,0,2375.0,10220,133696,686,1
11253,featureshoot,False,Sunday,1,0,2375.0,10220,133696,686,1
11254,misswinter,False,Friday,4,0,1932.6,1149,538302,234,1
11256,misswinter,False,Tuesday,3,0,1819.0,1149,538302,234,1
11257,misswinter,False,Sunday,3,0,1685.0,1149,538302,234,1
11258,misswinter,False,Wednesday,2,0,1473.4,1149,538302,234,1
11259,misswinter,False,Tuesday,2,0,1400.8,1149,538302,234,1
11260,misswinter,False,Friday,2,0,1631.0,1149,538302,234,1
11261,misswinter,False,Friday,2,0,1257.0,1149,538302,234,1
11262,misswinter,False,Friday,2,0,1237.2,1149,538302,234,1
11263,misswinter,False,Sunday,2,0,1699.4,1149,538302,234,1
11266,misswinter,False,Thursday,1,0,1176.8,1149,538302,234,1
11267,misswinter,False,Sunday,1,0,2194.4,1149,538302,234,1
11268,misswinter,False,Wednesday,1,0,1572.8,1149,538302,234,1
11271,katerina_perez,False,Thursday,4,1,2074.6,2368,174377,208,1
11276,katerina_perez,False,Friday,2,1,2096.4,2368,174377,208,1
11277,katerina_perez,False,Saturday,2,0,1868.6,2368,174377,208,1
11278,katerina_perez,False,Sunday,2,0,1433.4,2368,174377,208,1
11279,katerina_perez,False,Thursday,2,1,2074.6,2368,174377,208,1
11281,katerina_perez,False,Sunday,2,0,1433.4,2368,174377,208,1
11282,katerina_perez,False,Friday,1,0,2096.4,2368,174377,208,1
11283,katerina_perez,False,Thursday,1,0,2074.6,2368,174377,208,1
11284,katerina_perez,False,Saturday,1,0,1868.6,2368,174377,208,1
11287,katerina_perez,False,Saturday,1,0,1868.6,2368,174377,208,1
11288,bryceyoga,False,Thursday,4,1,1437.8,1618,160995,1018,1
11291,bryceyoga,False,Tuesday,2,0,1335.4,1618,160995,1018,1
11292,bryceyoga,False,Friday,2,1,1129.8,1618,160995,1018,1
11294,bryceyoga,False,Thursday,2,1,1350.4,1618,160995,1018,1
11295,bryceyoga,False,Monday,1,0,1386.4,1618,160995,1018,1
11296,bryceyoga,False,Saturday,1,0,1818.8,1618,160995,1018,1
11297,bryceyoga,False,Tuesday,1,0,1298.0,1618,160995,1018,1
11298,bryceyoga,False,Monday,1,1,1271.4,1618,160995,1018,1
11299,bryceyoga,False,Wednesday,1,0,1104.8,1618,160995,1018,1
11300,bryceyoga,False,Sunday,1,1,1158.2,1618,160995,1018,1
11301,bryceyoga,False,Saturday,1,0,1392.6,1618,160995,1018,1
11303,bryceyoga,False,Monday,1,0,1265.8,1618,160995,1018,1
11305,parisbyvegan,False,Wednesday,4,1,2422.2,907,171452,347,1
11308,parisbyvegan,False,Saturday,3,3,1904.0,907,171452,347,1
11312,parisbyvegan,False,Tuesday,3,0,1916.8,907,171452,347,1
11313,parisbyvegan,False,Friday,2,0,2574.8,907,171452,347,1
11314,parisbyvegan,False,Wednesday,2,0,1967.6,907,171452,347,1
11315,parisbyvegan,False,Thursday,2,1,2187.6,907,171452,347,1
11316,parisbyvegan,False,Tuesday,2,0,2346.2,907,171452,347,1
11317,parisbyvegan,False,Monday,2,0,2680.0,907,171452,347,1
11318,parisbyvegan,False,Tuesday,2,1,2058.0,907,171452,347,1
11319,parisbyvegan,False,Thursday,2,2,1991.8,907,171452,347,1
11320,parisbyvegan,True,Sunday,2,0,2511.6,907,171452,347,1
11321,parisbyvegan,True,Sunday,2,0,2236.0,907,171452,347,1
11322,motivafoods,False,Tuesday,4,0,1838.6,296,180341,10,1
11323,motivafoods,False,Monday,3,0,2163.8,296,180341,10,1
11326,motivafoods,False,Thursday,3,0,1325.0,296,180341,10,1
11327,motivafoods,False,Friday,3,0,2267.2,296,180341,10,1
11329,motivafoods,False,Wednesday,2,0,2089.2,296,180341,10,1
11330,motivafoods,False,Sunday,2,0,2037.2,296,180341,10,1
11331,motivafoods,False,Sunday,2,0,2231.8,296,180341,10,1
11332,motivafoods,False,Monday,2,0,2376.2,296,180341,10,1
11333,motivafoods,False,Wednesday,2,0,2381.0,296,180341,10,1
11335,motivafoods,False,Monday,2,0,2030.0,296,180341,10,1
11337,motivafoods,False,Monday,1,0,1771.8,296,180341,10,1
11338,motivafoods,False,Thursday,1,0,1998.6,296,180341,10,1
11341,weinspireyourfashion,False,Sunday,2,0,1596.6,11639,899868,51,0
11343,weinspireyourfashion,False,Sunday,2,0,1596.6,11639,899868,51,0
11348,weinspireyourfashion,False,Sunday,2,0,1596.6,11639,899868,51,0
11354,weinspireyourfashion,False,Sunday,1,0,1596.6,11639,899868,51,0
11355,weinspireyourfashion,False,Sunday,1,0,1596.6,11639,899868,51,0
11357,_ingo_1,False,Tuesday,3,0,2013.6,422,149566,127,0
11359,_ingo_1,False,Sunday,3,0,2208.0,422,149566,127,0
11360,_ingo_1,False,Sunday,3,0,1923.2,422,149566,127,0
11361,_ingo_1,False,Saturday,3,0,2335.6,422,149566,127,0
11362,_ingo_1,False,Saturday,3,0,2097.4,422,149566,127,0
11363,_ingo_1,False,Sunday,3,0,2249.0,422,149566,127,0
11364,_ingo_1,False,Sunday,2,0,2034.2,422,149566,127,0
11365,_ingo_1,False,Thursday,2,0,2167.2,422,149566,127,0
11366,_ingo_1,False,Saturday,2,0,2378.0,422,149566,127,0
11367,_ingo_1,False,Sunday,2,0,2263.8,422,149566,127,0
11368,_ingo_1,False,Sunday,2,0,2263.8,422,149566,127,0
11369,_ingo_1,False,Saturday,2,0,2239.6,422,149566,127,0
11373,jacobauesobolnew,False,Monday,4,0,2322.0,221,131275,242,1
11374,jacobauesobolnew,False,Sunday,3,0,2107.8,221,131275,242,1
11376,jacobauesobolnew,False,Thursday,3,0,2038.0,221,131275,242,1
11377,jacobauesobolnew,False,Saturday,3,0,2266.8,221,131275,242,1
11379,jacobauesobolnew,False,Sunday,3,0,2084.2,221,131275,242,1
11380,jacobauesobolnew,False,Thursday,2,0,1958.8,221,131275,242,1
11382,jacobauesobolnew,False,Sunday,2,0,2107.8,221,131275,242,1
11383,jacobauesobolnew,False,Sunday,2,0,2107.8,221,131275,242,1
11384,jacobauesobolnew,False,Monday,2,0,2322.0,221,131275,242,1
11385,jacobauesobolnew,False,Saturday,2,0,2148.4,221,131275,242,1
11386,jacobauesobolnew,False,Sunday,2,0,2004.8,221,131275,242,1
11388,jacobauesobolnew,False,Friday,2,0,2367.8,221,131275,242,1
11390,petekmuller,False,Saturday,3,0,1696.0,405,143435,365,1
11391,petekmuller,False,Saturday,3,2,1696.0,405,143435,365,1
11392,petekmuller,False,Tuesday,3,1,1870.8,405,143435,365,1
11394,petekmuller,False,Sunday,3,0,2304.2,405,143435,365,1
11396,petekmuller,False,Tuesday,2,2,2166.0,405,143435,365,1
11397,petekmuller,False,Thursday,2,2,2138.0,405,143435,365,1
11398,petekmuller,False,Friday,2,0,2112.2,405,143435,365,1
11400,petekmuller,False,Friday,2,1,1838.2,405,143435,365,1
11403,petekmuller,False,Friday,2,2,1838.2,405,143435,365,1
11404,petekmuller,False,Sunday,1,1,2438.4,405,143435,365,1
11405,petekmuller,False,Thursday,1,3,1946.0,405,143435,365,1
11406,petekmuller,False,Thursday,1,0,1747.4,405,143435,365,1
11408,thefashionguitar,False,Thursday,3,0,2225.8,6241,286638,603,1
11409,thefashionguitar,False,Friday,3,0,2334.4,6241,286638,603,1
11410,thefashionguitar,False,Saturday,3,0,2355.8,6241,286638,603,1
11411,thefashionguitar,False,Saturday,3,0,2355.8,6241,286638,603,1
11412,thefashionguitar,False,Tuesday,3,0,2165.0,6241,286638,603,1
11413,thefashionguitar,False,Wednesday,3,0,2418.2,6241,286638,603,1
11414,thefashionguitar,False,Tuesday,3,0,2165.0,6241,286638,603,1
11415,thefashionguitar,False,Sunday,3,0,2576.8,6241,286638,603,1
11417,thefashionguitar,False,Wednesday,2,0,2418.2,6241,286638,603,1
11420,thefashionguitar,False,Tuesday,2,0,2165.0,6241,286638,603,1
11421,thefashionguitar,False,Wednesday,2,0,2418.2,6241,286638,603,1
11422,thefashionguitar,False,Sunday,2,0,2576.8,6241,286638,603,1
11425,maraferreira,False,Thursday,3,0,1590.2,4723,133421,985,1
11427,maraferreira,False,Friday,2,0,1685.8,4723,133421,985,1
11428,maraferreira,False,Saturday,2,0,1779.8,4723,133421,985,1
11432,maraferreira,False,Thursday,2,0,1590.2,4723,133421,985,1
11433,maraferreira,False,Saturday,1,0,1779.8,4723,133421,985,1
11434,maraferreira,False,Sunday,1,0,1424.0,4723,133421,985,1
11435,maraferreira,False,Saturday,1,0,1779.8,4723,133421,985,1
11436,maraferreira,False,Sunday,1,0,1424.0,4723,133421,985,1
11438,maraferreira,False,Friday,1,0,1685.8,4723,133421,985,1
